exp_string,gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,padj,syp_target,imp_target,RBP_target,cluster_id,cluster_description,cluster_code,gene_biotype,n_binding_site,binding_feature,l2fc_xlsite,padj_xlsite,l2fc_bsmax,padj_bsmin,feature_pct_UTR5,feature_pct_CDS,feature_pct_UTR3,feature_pct_intron,feature_pct_ncRNA_exon,feature_pct_ncRNA_intron,avg_iCLIP_tpm,human_homologs,mammalian_imp_target,mammalian_syp_target,target
L3 Syp,FBgn0030328,Amun,8741.846144,0.067848196,0.158608748,0.427771006,0.888826932,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,13,UTR3,0.7589737152209131,1.7743188172737398e-23,4.750835447305508,0.0018382323405050631,0,0,100,0,NA,NA,51.52295053389673,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0266599,Hsc70-4,30201.39573,0.068399898,0.187847012,0.36412359,0.904880388,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,3,UTR5,0.5503895133633562,1.4774670956375362e-20,2.2504537561262734,1.6280298731834788e-11,100,0,0,0,NA,NA,210.94376499999998,HSPA1A | HSPA1B | HSPA1L | HSPA2 | HSPA6 | HSPA8,TRUE,FALSE,TRUE
L3 Syp,FBgn0260794,ctrip,20385.21512,0.070945188,0.201293443,0.352445734,0.908915718,TRUE,TRUE,Co-target,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,7,UTR3,0.1813521600689982,0.0033201540078713074,1.860682460490936,0.00236173176386248,0,0,100,0,NA,NA,44.71582989282271,TRIP12,TRUE,TRUE,TRUE
L3 Syp,FBgn0033529,CG17765,350.8748657,0.072696921,0.227023306,0.320192623,0.9154493,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,5,UTR3,1.0640838803545871,6.169017750879129e-13,2.752034636850505,0.03868108664492099,0,0,100,0,NA,NA,22.40103866666667,PEF1,FALSE,FALSE,TRUE
L3 Syp,FBgn0000568,Eip75B,23566.74362,0.073213076,0.241426636,0.303250924,0.922319264,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,26,UTR3:intron:UTR5,0.041961167124450166,1,4.467522608480866,9.575892729060964e-6,23.076923076923077,0,73.07692307692307,3.8461538461538463,NA,NA,83.33403996666667,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0050254,tRNA:Arg-TCT-1-1,0.510047214,0.073299397,0.103872927,0.651672342,NA,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,tRNA,1,ncRNA-exon,2.706346884326799,9.102723423272986e-12,3.268508341132036,2.596874098186124e-7,NA,NA,NA,NA,100,0,0,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0042132,CG18809,888.5738661,0.073478092,0.220527772,0.333207833,0.914111256,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,2,UTR5,-0.42997916116986745,0.008295205264556092,1.0501093117672848,0.07177636865873202,100,0,0,0,NA,NA,2.8646808016514567,TRIR,TRUE,FALSE,TRUE
L3 Syp,FBgn0032482,Pect,1591.354345,0.073921404,0.180179121,0.410259252,0.893191993,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,4,UTR5,0.1886671748190938,0.16263694107236332,2.272447550523192,6.115681270667653e-4,100,0,0,0,NA,NA,30.660683124456902,PCYT2,TRUE,FALSE,TRUE
L3 Syp,FBgn0259168,mnb,4725.710148,0.074444603,0.156312827,0.476255944,0.877627799,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,13,intron:UTR5,0.658506742044274,1.5750871668400563e-29,3.942065408967963,0.007563446969824899,30.76923076923077,0,0,69.23076923076923,NA,NA,51.30434233333333,DYRK1A | DYRK1B,TRUE,FALSE,TRUE
L3 Syp,FBgn0083962,CG34126,3139.089553,0.074690273,0.203066362,0.367815004,0.904061298,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,0.035907260382270705,0.906211875368423,4.407521606372331,0.0921248408625494,0,0,100,0,NA,NA,13.3329427,UHRF1BP1 | UHRF1BP1L,TRUE,TRUE,TRUE
L3 Syp,FBgn0000179,bi,4619.077143,0.075068523,0.248361458,0.302258156,0.922560581,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,-0.2447687647380505,0.2342949425880967,4.162110702443036,6.891089604851408e-8,0,0,100,0,NA,NA,18.849723679831357,TBX2 | TBX3,FALSE,FALSE,TRUE
L3 Syp,FBgn0041188,Atx2,6029.556837,0.075174863,0.197527022,0.380581511,0.902022533,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,7,UTR3,0.5828802772182424,1.3433366151115109e-15,4.4413910134018755,1.222474943743134e-4,0,0,100,0,NA,NA,26.597385842799998,ATXN2L,FALSE,TRUE,TRUE
L3 Syp,FBgn0037248,srl,1475.456084,0.077569012,0.152533536,0.508530923,0.867605909,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,6,UTR3,0.7909488247299845,1.0594454170453199e-14,4.471773363084155,0.001274235532591237,0,0,100,0,NA,NA,11.974033333333335,PPARGC1A,FALSE,FALSE,TRUE
L3 Syp,FBgn0010247,Parp,847.577848,0.079189215,0.186633877,0.424282379,0.890038847,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,1,CDS,-0.013850831591717313,1,2.8916498681837237,0.05323295190757868,0,100,0,0,NA,NA,25.915030666666667,PARP1,TRUE,FALSE,TRUE
L3 Syp,FBgn0283521,lola,37368.94169,0.080340468,0.200312594,0.401074453,0.895852478,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,92,intron:UTR3:UTR5,0.25667065967535585,1.416387333536445e-6,4.64276610760517,2.343611680161211e-17,6.521739130434782,0,57.608695652173914,35.869565217391305,NA,NA,139.20735332380417,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0052133,Ptip,3774.154794,0.080889894,0.204895473,0.394788931,0.898129938,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,1,UTR5,0.29341141938790777,0.01901850152002606,4.123050776531718,0.08432165843571483,100,0,0,0,NA,NA,5.149264333333333,PAXIP1,TRUE,FALSE,TRUE
L3 Syp,FBgn0004432,Cyp1,2605.424887,0.081149356,0.162624476,0.498998292,0.870898276,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,29,UTR3,0.8668675853900631,2.133325858415177e-56,3.9508987048308883,6.340374221525782e-15,0,0,100,0,NA,NA,218.95312666666666,PPIA | PPIF,TRUE,FALSE,TRUE
L3 Syp,FBgn0011224,heph,6920.927437,0.084176351,0.202251215,0.416198353,0.892491943,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,10,UTR3,0.2361643304325196,0.0019828756275304562,3.2527355015680097,0.012139572884427359,0,0,100,0,NA,NA,82.160319709182,PTBP1 | PTBP2 | PTBP3,TRUE,TRUE,TRUE
L3 Syp,FBgn0014388,sty,2702.681246,0.086068945,0.179894338,0.478446916,0.876839565,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,19,UTR3,0.914789696278078,2.5487479658676338e-33,4.018123137106439,7.941860690190038e-5,0,0,100,0,NA,NA,26.012663333333336,SPRY1 | SPRY2 | SPRY3 | SPRY4,TRUE,TRUE,TRUE
L3 Syp,FBgn0004656,fs(1)h,22320.21237,0.086800207,0.25086402,0.346004582,0.90959169,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,17,UTR3,0.39749686410911583,2.5676073508353885e-12,3.1445447435427973,0.002127696295890687,0,0,100,0,NA,NA,72.18851815665343,BRD2 | BRD3 | BRD4 | BRDT,TRUE,TRUE,TRUE
L3 Syp,FBgn0010313,corto,6325.49765,0.088685415,0.209174759,0.423979525,0.890182956,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,14,UTR3:UTR5,0.48652870735709486,5.544135455634807e-10,4.574013357563743,9.219401113978245e-5,7.142857142857142,0,92.85714285714286,0,NA,NA,25.081343772926665,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0010280,Taf4,6439.531014,0.089962447,0.213720391,0.420937145,0.891759388,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,4,UTR3,0.3579580780670745,6.962944044296614e-5,2.260852215201477,0.05079013211531971,0,0,100,0,NA,NA,49.800292136347004,TAF4 | TAF4B,TRUE,FALSE,TRUE
L3 Syp,FBgn0032666,CG5758,2881.86195,0.090592537,0.227202315,0.398721043,0.896274794,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,4,UTR3,0.2993561213822599,0.0016057179552584997,3.3574389079426368,0.004613874743026114,0,0,100,0,NA,NA,22.535777935210913,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0260634,eIF4G2,10113.43782,0.090607045,0.208532046,0.434499739,0.886384847,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,94,UTR3,1.3732079600322895,5.489460141654663e-128,5.858900924398789,3.3934858162982193e-11,0,0,100,0,NA,NA,29.3988,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0261588,pdm3,5855.839609,0.091497908,0.221627011,0.412849107,0.892772612,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,1,UTR3,-0.10485197649699964,0.22631703474842169,4.53997419776868,0.08075645214533123,0,0,100,0,NA,NA,29.730565327563333,POU6F2,TRUE,TRUE,TRUE
L3 Syp,FBgn0001942,eIF4A,19773.48973,0.092174862,0.135179041,0.68187151,0.818200325,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,4,UTR5:UTR3,0.2225526632814989,1.891414105424853e-4,1.4695612212375178,1.8077280592852973e-6,25,0,75,0,NA,NA,232.42382633333335,EIF4A1 | EIF4A2,FALSE,TRUE,TRUE
L3 Syp,FBgn0005671,Vha55,2274.346667,0.092982382,0.136562854,0.680874053,0.818465614,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,0.030350470505594095,0.8389725221608058,5.136236417380307,5.9625073959418795e-5,0,0,100,0,NA,NA,40.72680366666667,ATP6V1B1 | ATP6V1B2,TRUE,TRUE,TRUE
L3 Syp,FBgn0036534,DCP2,5819.812266,0.093329051,0.150391376,0.620571902,0.834891959,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,22,UTR3:UTR5,0.9785285781822229,2.3201920650174046e-62,4.300608594881734,3.869959025607795e-5,4.545454545454546,0,95.45454545454545,0,NA,NA,38.4755903489961,DCP2,TRUE,TRUE,TRUE
L3 Syp,FBgn0010825,Gug,14194.6935,0.093565804,0.189893759,0.492727253,0.873316135,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,2,UTR3,0.0016495309812263545,1,4.178724800616717,0.0010133858539385122,0,0,100,0,NA,NA,41.17786476364689,ATN1 | RERE,TRUE,TRUE,TRUE
L3 Syp,FBgn0030672,CG9281,2931.633053,0.095853388,0.16240492,0.590217198,0.845576433,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,4,UTR3,0.7240362019352872,8.268793383752453e-13,4.24482894309176,0.012303285586443708,0,0,100,0,NA,NA,26.735291333333333,ABCF2,TRUE,FALSE,TRUE
L3 Syp,FBgn0002921,Atpalpha,21088.36043,0.096557795,0.137521374,0.70212852,0.809520933,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,12,UTR3,-0.2793060134487094,3.495459167426329e-4,4.11679377559901,2.320708430253978e-9,0,0,100,0,NA,NA,118.66920501737708,ATP1A1 | ATP1A2 | ATP1A3 | ATP1A4,TRUE,TRUE,TRUE
L3 Syp,FBgn0261710,nocte,25295.23392,0.097155526,0.202833602,0.478990643,0.876839565,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,12,UTR3,0.5398624315293769,1.816230843303639e-13,4.505978969059697,0.007438483768631238,0,0,100,0,NA,NA,26.827359233333333,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0035677,CG13293,3302.453013,0.097949691,0.184907687,0.529726453,0.860778373,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,8,UTR3,1.0681189304285816,4.5328111317751595e-30,4.286007288510733,0.0099953146227990345,0,0,100,0,NA,NA,19.63889118,SCAI,FALSE,TRUE,TRUE
L3 Syp,FBgn0259994,OtopLa,12767.30945,0.099451606,0.139451006,0.713164341,0.806046656,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,17,UTR3,0.011154078264955724,0.9901570205986867,2.801236107477762,3.97624980182587e-9,0,0,100,0,NA,NA,63.956474681250334,OTOP1 | OTOP2 | OTOP3,FALSE,FALSE,TRUE
L3 Syp,FBgn0003612,Su(var)2-10,3322.502772,0.100246068,0.161745615,0.619778262,0.834972716,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,6,UTR3,0.47006110231300435,4.135958127404573e-7,3.800742583453367,0.04247795210392409,0,0,100,0,NA,NA,52.52052063928569,PIAS1 | PIAS2 | PIAS3 | PIAS4,TRUE,TRUE,TRUE
L3 Syp,FBgn0039561,mfrn,790.6432606,0.101027961,0.17088525,0.59122593,0.84466444,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,0.12405446682536814,0.5471537152355763,4.155321117421593,0.07806844460401399,0,0,100,0,NA,NA,5.697326666666666,SLC25A28 | SLC25A37,FALSE,FALSE,TRUE
L3 Syp,FBgn0026439,Eaat1,1142.157742,0.101537606,0.207061928,0.490351937,0.874505206,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,5,UTR3,0.9598257296198618,5.728726301794688e-11,2.9524148022741996,0.05032562909626067,0,0,100,0,NA,NA,20.220631872471223,SLC1A1 | SLC1A2 | SLC1A3 | SLC1A4 | SLC1A5 | SLC1A6 | SLC1A7,TRUE,TRUE,TRUE
L3 Syp,FBgn0052773,lncRNA:CR32773,3.225202212,0.102413054,0.288497141,0.356769229,0.907083859,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,ncRNA,16,ncRNA-intron,0.8895298943690193,1.5613801686427582e-28,2.6071304172582828,2.2908704336143416e-7,NA,NA,NA,NA,0,100,0.5351384333333333,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0000557,eEF1alpha2,20255.1501,0.104333108,0.276759773,0.376979839,0.902678143,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,3,UTR3,0.3533883438550292,3.311503738962198e-10,1.2307569073352371,2.7210663155082193e-19,0,0,100,0,NA,NA,130.799006706,EEF1A1 | EEF1A2,FALSE,FALSE,TRUE
L3 Syp,FBgn0003321,sbr,1664.212244,0.10443989100000001,0.155391089,0.672116641,0.81918877,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,3,UTR3,0.35764284860472223,0.0018654645889967395,2.7025059757631995,0.005335112187643517,0,0,100,0,NA,NA,12.326019366666667,NXF1 | NXF2 | NXF2B | NXF3 | NXF5,FALSE,TRUE,TRUE
L3 Syp,FBgn0260400,elav,22223.54214,0.111507015,0.22076874,0.505085132,0.868817178,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,62,UTR3,0.14086711058635515,0.022495706499853288,2.5406919706658138,8.679109577035405e-36,0,0,100,0,NA,NA,33.854727866666664,ELAVL1 | ELAVL2 | ELAVL3 | ELAVL4,TRUE,TRUE,TRUE
L3 Syp,FBgn0030268,Klp10A,3619.384302,0.111903328,0.136018645,0.822707332,0.762947094,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,14,UTR3,0.8054510761482696,7.436521852394656e-22,2.600775138575691,0.002884615371300937,0,0,100,0,NA,NA,24.370424263333334,KIF2A | KIF2B | KIF2C,TRUE,TRUE,TRUE
L3 Syp,FBgn0041184,Socs36E,1565.514557,0.112872228,0.145910185,0.773577489,0.781338077,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,1,intron,0.1404577226206625,0.3413858418417738,6.222026147232854,6.646457531173779e-4,0,0,0,100,NA,NA,8.288468486866666,SOCS4 | SOCS5,TRUE,TRUE,TRUE
L3 Syp,FBgn0032957,CG2225,5274.968303,0.114790299,0.144983619,0.791747508,0.774463163,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,1,UTR3,0.33663604631295296,5.901737380509217e-5,2.92732953385935,0.057735558016188564,0,0,100,0,NA,NA,37.67015592985833,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0037150,CG7133,270.7664641,0.11505942,0.195933052,0.587180558,0.845965838,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,1,CDS,0.8320215872249572,2.8709980354363324e-4,4.055561470382067,0.08584314675554484,0,100,0,0,NA,NA,5.677426666666667,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0262743,Fs(2)Ket,6521.557693,0.115479967,0.183048568,0.63087205,0.831475799,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,44,UTR3,0.8155531644524876,1.5848013693186225e-36,4.134078429309532,2.1358047136230524e-6,0,0,100,0,NA,NA,74.86295573333334,KPNB1,FALSE,TRUE,TRUE
L3 Syp,FBgn0023407,B4,5807.759011,0.117586494,0.189932097,0.619099789,0.834972716,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,1,UTR3,0.13254730230339667,0.16174476978870092,3.610324847801912,3.5997221887914056e-5,0,0,100,0,NA,NA,30.889459666666667,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0003934,snRNA:U5:23D,0.854375988,0.118496133,0.159743356,0.808777001,NA,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,snRNA,5,ncRNA-exon,0.6834066550285863,0.10874994900503551,3.7511094522242208,4.486038785089896e-6,NA,NA,NA,NA,100,0,3864.813333333333,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0040395,Unc-76,2822.700783,0.119607461,0.160007002,0.747506609,0.793697155,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,1,UTR3,0.3764733833744822,1.1801453398587633e-5,4.139803363132023,3.580078003991044e-4,0,0,100,0,NA,NA,22.8539894,FEZ1 | FEZ2,TRUE,TRUE,TRUE
L3 Syp,FBgn0033872,CG6329,2676.984451,0.120396519,0.167977446,0.716739114,0.805391859,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,6,UTR3,0.5903231668747926,9.200287044328019e-14,3.0690756484101653,1.1596036759211051e-4,0,0,100,0,NA,NA,50.03668938581867,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0052423,shep,46079.49692,0.121738181,0.257379569,0.472991823,0.877991622,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,23,UTR3,0.08243691356552495,0.41946582393577386,2.5232220165231576,4.569885583150025e-12,0,0,100,0,NA,NA,129.53654896689932,RBMS1 | RBMS2 | RBMS3,TRUE,TRUE,TRUE
L3 Syp,FBgn0034282,Mapmodulin,4346.350174,0.122613773,0.196241435,0.624805877,0.833149739,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,2,UTR3,0.6815603335468194,4.12069527541139e-18,1.0101967221534034,0.0494612882330088,0,0,100,0,NA,NA,97.29882087212397,ANP32A | ANP32B | ANP32C | ANP32E,TRUE,TRUE,TRUE
L3 Syp,FBgn0027492,wdb,9620.98964,0.122700505,0.159134409,0.771049408,0.782471528,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,3,UTR3,0.2886915638685518,5.00636622396631e-7,4.816262898044839,1.1049987135199928e-20,0,0,100,0,NA,NA,34.76154111804,PPP2R5A | PPP2R5B | PPP2R5C | PPP2R5E,TRUE,TRUE,TRUE
L3 Syp,FBgn0261885,osa,22374.94484,0.123271878,0.204381546,0.603145937,0.840278098,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,8,UTR3,-0.05508954992934975,0.48871688353310266,2.5673037115471438,4.843331977057225e-5,0,0,100,0,NA,NA,53.77003262705046,ARID1A | ARID1B,TRUE,TRUE,TRUE
L3 Syp,FBgn0029997,CG2258,1525.587982,0.124501615,0.215444027,0.577896461,0.848408595,TRUE,TRUE,Co-target,Cluster VI,Other,Other,protein_coding,2,UTR3,1.372706233435684,4.943181297940749e-30,4.863843878409662,0.06510151767553723,0,0,100,0,NA,NA,11.116391542563933,NCKIPSD,FALSE,FALSE,TRUE
L3 Syp,FBgn0259824,Hip14,901.1673422,0.12542318,0.166661528,0.752574863,0.791744328,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,0.6184819849629708,2.4243122666284755e-5,4.188788413037053,0.07689906396826636,0,0,100,0,NA,NA,6.705317066666667,ZDHHC13 | ZDHHC17,TRUE,TRUE,TRUE
L3 Syp,FBgn0026575,hang,16753.82831,0.126567827,0.223241657,0.566955388,0.852253501,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,26,UTR3,0.4469207223791908,1.9858978079109823e-12,4.586282628337457,1.1108452378242135e-5,0,0,100,0,NA,NA,35.567816346311766,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0052767,CG32767,11298.0532,0.128412122,0.244885984,0.524378242,0.862261549,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,25,UTR3,0.6094796387871703,1.0667403798982085e-26,4.70877688606485,5.994874277148953e-6,0,0,100,0,NA,NA,30.7402623,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0013467,igl,975.6941503,0.12892959,0.232891603,0.553569929,0.856262592,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,0.3157315602894765,0.007626020650874055,4.529034575556619,0.0925505358075774,0,0,100,0,NA,NA,15.17887732573,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0011817,nmo,14970.0364,0.132905365,0.238267648,0.557801036,0.855160956,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,27,UTR3,0.22703774747508926,7.748049249128313e-4,2.634449636314487,4.881033609831184e-10,0,0,100,0,NA,NA,115.40811266666667,NLK,TRUE,TRUE,TRUE
L3 Syp,FBgn0011824,CG4038,237.072861,0.133474272,0.22823943,0.584817318,0.847088838,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,2,UTR3,0.6926383337944774,2.2067057240561774e-4,1.9363953098509203,0.04208090309515353,0,0,100,0,NA,NA,11.280282333333332,GAR1,FALSE,TRUE,TRUE
L3 Syp,FBgn0031981,Megf8,2559.755403,0.133932171,0.253431895,0.528486319,0.860926547,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,1,UTR3,0.4901860355674092,0.0011255662343271776,4.010868888247522,0.09053619373611263,0,0,100,0,NA,NA,3.0943353333333334,MEGF8,FALSE,FALSE,TRUE
L3 Syp,FBgn0020306,dom,21106.98272,0.134441259,0.211845283,0.634620392,0.829505328,TRUE,TRUE,Co-target,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,5,intron:UTR3,0.03184172931829254,0.7207895934554023,2.1306543224690255,7.081149636698193e-24,0,0,60,40,NA,NA,341.56414433490863,EP400 | SRCAP,TRUE,TRUE,TRUE
L3 Syp,FBgn0020224,Cbl,3319.435322,0.134637109,0.136367627,0.987310289,0.702280719,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,3,UTR3,0.7364340228091378,2.2238656119637405e-18,4.100379444309554,0.07720737934402211,0,0,100,0,NA,NA,25.81840306666667,CBL | CBLB,TRUE,TRUE,TRUE
L3 Syp,FBgn0020386,Pdk1,3566.589944,0.135329173,0.18794739,0.720043844,0.804028152,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,2,UTR3,0.4361115563678525,7.842791749024723e-10,1.3624398996498008,0.028899689802971338,0,0,100,0,NA,NA,31.69623080183908,PDPK1,TRUE,FALSE,TRUE
L3 Syp,FBgn0085813,18SrRNA-Psi:CR41602,559001.8247,0.13684562,0.183008178,0.747755276,0.793697155,TRUE,FALSE,Syp target only,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,pseudogene,3,ncRNA-exon,0.4051300825649075,0.004484776623732872,5.138232123632516,8.556558662368782e-10,NA,NA,NA,NA,100,0,117.55499999999999,NA,FALSE,FALSE,TRUE
L3 Syp,FBgn0028996,onecut,8083.741126,0.138323195,0.154251407,0.896738634,0.733137363,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,5,UTR3,0.1136143105019748,0.17446537870492118,4.540340972450251,0.007379271278768014,0,0,100,0,NA,NA,37.911989999999996,ONECUT1 | ONECUT2 | ONECUT3,TRUE,FALSE,TRUE
L3 Syp,FBgn0263594,lost,6436.374837,0.138511226,0.16496456,0.839643051,0.755060404,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,40,UTR3,1.0693019559398895,2.2276903923614594e-58,2.8260134578874037,1.1697970127189834e-8,0,0,100,0,NA,NA,77.56602333333333,MTHFSD,FALSE,FALSE,TRUE
L3 Syp,FBgn0259176,bun,17183.66838,0.138530433,0.208862384,0.663262706,0.821614797,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,24,UTR3,0.0974149543949053,0.20620150169378443,2.2457580286176193,5.212849085914873e-9,0,0,100,0,NA,NA,67.71763973462198,TSC22D1,TRUE,TRUE,TRUE
L3 Syp,FBgn0026189,prominin-like,6786.493054,0.139440138,0.156063752,0.893479156,0.734533211,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,2,UTR3:CDS,0.013513284144321867,1,5.094355618995853,3.443800390214901e-13,0,50,50,0,NA,NA,26.8175098,PROM1 | PROM2,TRUE,FALSE,TRUE
L3 Syp,FBgn0033912,RpS23,11419.96582,0.139799688,0.204878609,0.68235578,0.818200325,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,7,UTR3,0.4743769374573197,2.4948502773600224e-9,5.558904596097654,1.9474742625966775e-6,0,0,100,0,NA,NA,162.774736,RPS23,TRUE,FALSE,TRUE
L3 Syp,FBgn0003360,sesB,7450.657807,0.139854266,0.149705494,0.934195966,0.721105308,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,1,UTR3,-0.061992681064314555,0.4945444905477104,4.192663851566283,1.5697683377194892e-5,0,0,100,0,NA,NA,96.523753311,SLC25A31 | SLC25A4 | SLC25A5 | SLC25A6,TRUE,TRUE,TRUE
